graph,algo,num_nodes,num_edges,density,avg_degree,max_degree,clustering_coef,is_directed,num_components,is_connected,has_cycle,time
g1821.json,bfs,29,120,0.296,8.275862068965518,15,0.30427924565855596,False,1,True,True,1.1e-05
g8114.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.8e-05
g2519.json,bfs,44,160,0.169,7.2727272727272725,25,0.3391166223462875,False,1,True,True,1.3e-05
g6809.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,2e-05
g4834.json,bfs,32,64,0.129,4.0,5,0.36250000000000004,False,1,True,True,1e-05
g5726.json,bfs,21,42,0.2,4.0,6,0.2619047619047619,False,1,True,True,7e-06
g8544.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.9e-05
g2149.json,bfs,40,175,0.224,8.75,18,0.283371163150575,False,1,True,True,1.2e-05
g5376.json,bfs,11,11,0.2,2.0,3,0.21212121212121213,False,1,True,True,5e-06
g8817.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000259
g9705.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.7e-05
g3308.json,dijkstra,11,28,0.509,5.090909090909091,9,0.541919191919192,False,1,True,True,1.6e-05
g1335.json,bfs,42,232,0.269,11.047619047619047,16,0.26019463340891913,False,1,True,True,1.4e-05
g352.json,bfs,45,228,0.23,10.133333333333333,17,0.22529651539455464,False,1,True,True,1.3e-05
g4137.json,greedy_coloring,11,11,0.2,2.0,3,0.0,False,2,False,True,1.2e-05
g9355.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000278
g3758.json,bfs,31,84,0.181,5.419354838709677,17,0.3367196634274433,False,1,True,True,1e-05
g1765.json,greedy_coloring,27,41,0.117,3.037037037037037,6,0.2,False,2,False,True,2.7e-05
g702.json,bfs,49,300,0.255,12.244897959183673,20,0.2674042231996993,False,1,True,True,1.4e-05
g4567.json,bfs,28,28,0.074,2.0,3,0.0,False,1,True,True,1e-05
g4072.json,bfs,26,52,0.16,4.0,5,0.4256410256410257,False,1,True,True,9e-06
g217.json,bfs,47,104,0.096,4.425531914893617,9,0.04756838905775076,False,1,True,True,1.6e-05
g8952.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g9640.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000264
g1270.json,bfs,30,92,0.211,6.133333333333334,10,0.18708994708994714,False,1,True,True,9e-06
g4588.json,bfs,17,34,0.25,4.0,5,0.3352941176470589,False,1,True,True,7e-06
g4422.json,dijkstra,11,33,0.6,6.0,7,0.5541125541125541,False,1,True,True,2e-05
g647.json,bfs,38,165,0.235,8.68421052631579,15,0.2072614519982941,False,1,True,True,1.2e-05
g9210.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001535
g1620.json,bfs,48,252,0.223,10.5,18,0.22517736212589148,False,1,True,True,1.5e-05
g4971.json,bfs,33,33,0.062,2.0,4,0.0,False,1,True,True,1.2e-05
g5663.json,bfs,16,48,0.4,6.0,7,0.46815476190476185,False,1,True,True,6e-06
g8051.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g5399.json,bfs,12,24,0.364,4.0,5,0.27222222222222225,False,1,True,True,5e-06
g5233.json,bfs,29,29,0.071,2.0,3,0.0,False,1,True,True,1e-05
g8401.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g6736.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.6e-05
g7824.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,2e-05
g5819.json,bfs,48,96,0.085,4.0,6,0.23958333333333334,False,1,True,True,1.5e-05
g1509.json,bfs,24,50,0.181,4.166666666666667,9,0.16154100529100532,False,1,True,True,7e-06
g3534.json,bfs,28,96,0.254,6.857142857142857,15,0.3308338486909916,False,1,True,True,8e-06
g9139.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g9093.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g6366.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,7e-06
g1159.json,bfs,37,87,0.131,4.702702702702703,9,0.18268983268983274,False,1,True,True,1.2e-05
g3164.json,bfs,21,20,0.095,1.9047619047619047,8,0.0,False,1,True,False,7e-06
g9569.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g7127.json,bfs,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,8e-06
g997.json,bfs,17,25,0.184,2.9411764705882355,7,0.14397759103641458,False,1,True,True,6e-06
g2325.json,bfs,49,138,0.117,5.63265306122449,19,0.30064611925356227,False,1,True,True,1.5e-05
g68.json,bfs,19,27,0.158,2.8421052631578947,6,0.16842105263157894,False,1,True,True,7e-06
g8728.json,bfs,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,9e-06
g8682.json,bfs,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,8e-06
g9990.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g7577.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g2775.json,bfs,22,72,0.312,6.545454545454546,11,0.38795093795093794,False,1,True,True,7e-06
g3867.json,dijkstra,10,21,0.467,4.2,8,0.6021428571428571,False,1,True,True,1.5e-05
g8378.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000324
g7598.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g2260.json,bfs,44,123,0.13,5.590909090909091,19,0.20773170874845512,False,1,True,True,1.3e-05
g8397.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001522
g7062.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,9e-06
g3888.json,bfs,39,74,0.1,3.7948717948717947,20,0.361231069125806,False,1,True,True,1e-05
g2630.json,bfs,37,36,0.054,1.945945945945946,15,0.0,False,1,True,False,1.1e-05
g3922.json,bfs,33,32,0.061,1.9393939393939394,10,0.0,False,1,True,False,1e-05
g978.json,bfs,28,85,0.225,6.071428571428571,10,0.20875850340136057,False,1,True,True,9e-06
g87.json,dijkstra,9,15,0.417,3.3333333333333335,5,0.3222222222222222,False,1,True,True,1.6e-05
g7432.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g6389.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,8e-06
g3471.json,bfs,36,99,0.157,5.5,16,0.21020121853455187,False,1,True,True,1e-05
g9586.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g6673.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.6e-05
g7961.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g581.json,bfs,38,138,0.196,7.2631578947368425,12,0.18561175666438826,False,1,True,True,1.2e-05
g3021.json,dijkstra,12,27,0.409,4.5,9,0.6333333333333334,False,1,True,True,1.5e-05
g6223.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g4530.json,bfs,40,120,0.154,6.0,9,0.380515873015873,False,1,True,True,1.4e-05
g755.json,bfs,17,38,0.279,4.470588235294118,7,0.3179271708683473,False,1,True,True,6e-06
g9302.json,bfs,364,363,0.005,1.9945054945054945,4,0.0,False,1,True,False,6.9e-05
g1732.json,bfs,42,119,0.138,5.666666666666667,12,0.09303923589637876,False,1,True,True,1.2e-05
g4160.json,bfs,47,47,0.043,2.0,3,0.0,False,1,True,True,1.6e-05
g1698.json,bfs,43,212,0.235,9.86046511627907,15,0.22002596886317818,False,1,True,True,1.1e-05
g305.json,bfs,42,249,0.289,11.857142857142858,17,0.2829599127918455,False,1,True,True,1.2e-05
g8840.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.6e-05
g9752.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001549
g1362.json,bfs,49,159,0.135,6.489795918367347,12,0.15368259858055777,False,1,True,True,1.6e-05
g5321.json,bfs,39,117,0.158,6.0,8,0.43150183150183163,False,1,True,True,1.1e-05
g8513.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.00149
g4863.json,bfs,10,10,0.222,2.0,3,0.0,False,1,True,True,6e-06
g5771.json,bfs,29,29,0.071,2.0,3,0.0,False,1,True,True,1e-05
g8143.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.8e-05
g8456.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.00033
g5264.json,dijkstra,13,39,0.5,6.0,8,0.6000000000000001,False,1,True,True,2.2e-05
g7259.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,1e-05
g8006.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000267
g4926.json,bfs,46,92,0.089,4.0,6,0.19710144927536236,False,1,True,True,1.4e-05
g5634.json,bfs,15,15,0.143,2.0,3,0.0,False,1,True,True,6e-06
g7609.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,7e-06
g9247.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.9e-05
g2958.json,bfs,23,60,0.237,5.217391304347826,13,0.31886446886446895,False,1,True,True,8e-06
g1677.json,bfs,34,111,0.198,6.529411764705882,13,0.22253400194576664,False,1,True,True,1.2e-05
g6448.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.6e-05
g610.json,bfs,48,226,0.2,9.416666666666666,15,0.19744086931586932,False,1,True,True,1.6e-05
g4475.json,bfs,13,26,0.333,4.0,5,0.43076923076923074,False,1,True,True,5e-06
g8905.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g9617.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000491
g1227.json,bfs,26,63,0.194,4.846153846153846,8,0.19093406593406598,False,1,True,True,1.1e-05
g6018.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g240.json,bfs,37,201,0.302,10.864864864864865,15,0.28465048465048465,False,1,True,True,1.1e-05
g4025.json,greedy_coloring,44,44,0.047,2.0,4,0.053030303030303025,False,2,False,True,3.8e-05
g2722.json,bfs,31,30,0.065,1.935483870967742,17,0.0,False,1,True,False,1e-05
g3830.json,dijkstra,10,24,0.533,4.8,8,0.6069047619047618,False,1,True,True,1.5e-05
g7520.json,bfs,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,6e-06
g2372.json,bfs,50,225,0.184,9.0,20,0.26999866232838377,False,1,True,True,1.5e-05
g8285.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.00149
g2688.json,bfs,35,34,0.057,1.9428571428571428,9,0.0,False,1,True,False,1.2e-05
g7170.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
g493.json,bfs,24,49,0.178,4.083333333333333,7,0.14365079365079367,False,1,True,True,9e-06
g3133.json,bfs,38,105,0.149,5.526315789473684,16,0.23035312640575797,False,1,True,True,1.1e-05
g169.json,bfs,23,70,0.277,6.086956521739131,11,0.21384340297383772,False,1,True,True,7e-06
g6331.json,bfs,64,112,0.056,3.5,4,0.0,False,1,True,True,1.9e-05
g3563.json,bfs,48,92,0.082,3.8333333333333335,24,0.3520410195681934,False,1,True,True,1.3e-05
g9494.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.001532
g3099.json,bfs,22,72,0.312,6.545454545454546,15,0.48131313131313136,False,1,True,True,8e-06
g539.json,bfs,35,173,0.291,9.885714285714286,16,0.27737199308627886,False,1,True,True,9e-06
g6761.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,7e-06
g7873.json,bfs,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,5e-06
g9181.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g4249.json,bfs,33,99,0.188,6.0,12,0.32436048799685163,False,1,True,True,1.1e-05
g6274.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.7e-05
g3076.json,bfs,28,75,0.198,5.357142857142857,15,0.38218923933209653,False,1,True,True,8e-06
g4619.json,dijkstra,15,45,0.429,6.0,7,0.48730158730158735,False,1,True,True,2.4e-05
g6624.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.5e-05
g7936.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.2e-05
g186.json,bfs,29,118,0.291,8.137931034482758,12,0.2737622530725979,False,1,True,True,9e-06
g3426.json,bfs,45,126,0.127,5.6,23,0.29422126451111946,False,1,True,True,1e-05
g8790.json,bfs,364,363,0.005,1.9945054945054945,4,0.0,False,1,True,False,6.9e-05
g9882.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.7e-05
g7465.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1e-05
g5458.json,bfs,35,70,0.118,4.0,5,0.4038095238095239,False,1,True,True,1.2e-05
g2667.json,bfs,32,60,0.121,3.75,14,0.17397741147741144,False,1,True,True,1e-05
g1948.json,bfs,33,149,0.282,9.030303030303031,15,0.2829409647591465,False,1,True,True,1.1e-05
g3975.json,bfs,17,30,0.221,3.5294117647058822,9,0.22866479925303457,False,1,True,True,6e-06
g7035.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,7e-06
g5008.json,bfs,13,26,0.333,4.0,5,0.4205128205128205,False,1,True,True,5e-06
g885.json,bfs,48,281,0.249,11.708333333333334,18,0.25272297147297146,False,1,True,True,1.3e-05
g2237.json,bfs,25,84,0.28,6.72,16,0.38922577422577426,False,1,True,True,7e-06
g9928.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g2558.json,dijkstra,10,24,0.533,4.8,7,0.5014285714285713,False,1,True,True,1.4e-05
g8155.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.00026
g5767.json,bfs,15,30,0.286,4.0,6,0.2755555555555555,False,1,True,True,7e-06
g4875.json,bfs,34,68,0.121,4.0,6,0.2568627450980392,False,1,True,True,1.1e-05
g6848.json,bfs,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,6e-06
g2108.json,bfs,42,41,0.048,1.9523809523809523,18,0.0,False,1,True,False,1.2e-05
g8505.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g5337.json,bfs,42,84,0.098,4.0,6,0.3182539682539683,False,1,True,True,3.4e-05
g1374.json,bfs,13,17,0.218,2.6153846153846154,6,0.19487179487179487,False,1,True,True,5e-06
g3349.json,bfs,44,43,0.045,1.9545454545454546,17,0.0,False,1,True,False,1.2e-05
g9744.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g8856.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000327
g4176.json,bfs,16,16,0.133,2.0,3,0.0,False,1,True,True,6e-06
g313.json,bfs,11,12,0.218,2.1818181818181817,5,0.0,False,1,True,True,5e-06
g1724.json,bfs,26,52,0.16,4.0,9,0.14801587301587305,False,1,True,True,1e-05
g3719.json,bfs,40,76,0.097,3.8,16,0.2876190476190476,False,1,True,True,1.2e-05
g9314.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.7e-05
g4526.json,bfs,32,64,0.129,4.0,5,0.42708333333333326,False,1,True,True,1.1e-05
g743.json,bfs,44,235,0.248,10.681818181818182,16,0.26692770613225164,False,1,True,True,1.4e-05
g256.json,bfs,25,59,0.197,4.72,8,0.13723809523809524,False,1,True,True,9e-06
g4033.json,bfs,26,78,0.24,6.0,9,0.39600122100122104,False,1,True,True,1e-05
g1231.json,bfs,44,124,0.131,5.636363636363637,10,0.09889971139971142,False,1,True,True,1.3e-05
g9601.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.6e-05
g8913.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.5e-05
g606.json,bfs,12,14,0.212,2.3333333333333335,6,0.11666666666666665,False,1,True,True,5e-06
g4463.json,bfs,20,20,0.105,2.0,3,0.0,False,1,True,True,8e-06
g1661.json,bfs,46,136,0.131,5.913043478260869,10,0.13378191856452729,False,1,True,True,1.5e-05
g4199.json,bfs,19,19,0.111,2.0,3,0.0,False,1,True,True,8e-06
g9251.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g5622.json,bfs,34,102,0.182,6.0,8,0.37535014005602246,False,1,True,True,1.2e-05
g4930.json,bfs,39,78,0.105,4.0,6,0.3094017094017094,False,1,True,True,1.2e-05
g8010.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000326
g5272.json,bfs,38,38,0.054,2.0,3,0.0,False,1,True,True,1.3e-05
g5788.json,bfs,26,78,0.24,6.0,7,0.47893772893772896,False,1,True,True,1e-05
g8440.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g5858.json,bfs,10,10,0.222,2.0,4,0.0,False,1,True,True,5e-06
g7865.json,bfs,32,52,0.105,3.25,4,0.0,False,1,True,True,1.1e-05
g6777.json,bfs,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,1.4e-05
g9482.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.8e-05
g9178.json,bfs,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,8e-06
g3575.json,bfs,36,128,0.203,7.111111111111111,21,0.3208301048987323,False,1,True,True,1e-05
g1548.json,bfs,18,26,0.17,2.888888888888889,5,0.0,False,1,True,True,6e-06
g6327.json,bfs,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,6e-06
g9528.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g485.json,bfs,45,138,0.139,6.133333333333334,11,0.12527817861151197,False,1,True,True,1.4e-05
g3125.json,bfs,41,40,0.049,1.951219512195122,7,0.0,False,1,True,False,1.2e-05
g1118.json,bfs,28,62,0.164,4.428571428571429,9,0.11609977324263039,False,1,True,True,9e-06
g7166.json,bfs,25,40,0.133,3.2,4,0.0,False,1,True,True,9e-06
g8293.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g8769.json,bfs,85,84,0.024,1.9764705882352942,5,0.0,False,1,True,False,1.8e-05
g29.json,bfs,41,126,0.154,6.146341463414634,11,0.14808186393552247,False,1,True,True,1.2e-05
g2364.json,bfs,27,72,0.205,5.333333333333333,15,0.3191358024691358,False,1,True,True,9e-06
g7536.json,bfs,12,17,0.258,2.8333333333333335,4,0.0,False,1,True,True,5e-06
g8339.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.5e-05
g3826.json,bfs,22,72,0.312,6.545454545454546,16,0.38455004591368236,False,1,True,True,6e-06
g2734.json,bfs,28,52,0.138,3.7142857142857144,14,0.19560875632304203,False,1,True,True,8e-06
g2221.json,bfs,33,62,0.117,3.757575757575758,13,0.13316313316313313,False,1,True,True,1e-05
g893.json,bfs,41,203,0.248,9.902439024390244,15,0.2540649052844175,False,1,True,True,1.3e-05
g7023.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,8e-06
g3963.json,bfs,19,18,0.105,1.894736842105263,6,0.0,False,1,True,False,6e-06
g7189.json,bfs,21,32,0.152,3.0476190476190474,4,0.0,False,1,True,True,8e-06
g2671.json,bfs,22,85,0.368,7.7272727272727275,18,0.5690940150164749,False,1,True,True,6e-06
g7473.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.7e-05
g939.json,bfs,33,128,0.242,7.757575757575758,14,0.2670899807263444,False,1,True,True,9e-06
g9894.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.8e-05
g8786.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.4e-05
g190.json,bfs,34,90,0.16,5.294117647058823,9,0.1211017740429505,False,1,True,True,1e-05
g3430.json,bfs,25,46,0.153,3.68,10,0.18466666666666667,False,1,True,True,8e-06
g7920.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g6632.json,bfs,25,40,0.133,3.2,4,0.0,False,1,True,True,8e-06
g6798.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.7e-05
g3060.json,bfs,30,29,0.067,1.9333333333333333,8,0.0,False,1,True,False,9e-06
g6262.json,bfs,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,8e-06
g9197.json,bfs,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,8e-06
g714.json,bfs,49,166,0.141,6.775510204081633,12,0.11842330005595311,False,1,True,True,1.7e-05
g4571.json,bfs,43,86,0.095,4.0,5,0.4178294573643411,False,1,True,True,1.5e-05
g1289.json,bfs,12,15,0.227,2.5,4,0.0,False,1,True,True,5e-06
g1773.json,bfs,45,173,0.175,7.688888888888889,13,0.17985890652557318,False,1,True,True,1.4e-05
g9343.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000324
g344.json,bfs,21,32,0.152,3.0476190476190474,5,0.07142857142857142,False,1,True,True,9e-06
g4121.json,bfs,20,40,0.211,4.0,8,0.1605952380952381,False,1,True,True,7e-06
g1323.json,bfs,26,58,0.178,4.461538461538462,8,0.1813186813186813,False,1,True,True,1e-05
g9713.json,bfs,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,0.006592
g8801.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.4e-05
g5360.json,bfs,22,44,0.19,4.0,5,0.2424242424242424,False,1,True,True,9e-06
g4988.json,bfs,37,111,0.167,6.0,8,0.44092664092664097,False,1,True,True,1.3e-05
g8552.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000257
g5730.json,bfs,44,44,0.047,2.0,3,0.0,False,1,True,True,1.5e-05
g4822.json,dijkstra,14,42,0.462,6.0,8,0.4770408163265306,False,1,True,True,2.3e-05
g8102.json,bfs,1365,1364,0.001,1.9985347985347985,5,0.0,False,1,True,False,0.000331
g8417.json,bfs,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,5e-06
g7218.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1.1e-05
g5225.json,bfs,10,10,0.222,2.0,2,0.0,False,1,True,True,5e-06
g8047.json,bfs,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,2.7e-05
g7648.json,bfs,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,1.1e-05
g5675.json,bfs,34,68,0.121,4.0,6,0.23725490196078436,False,1,True,True,1.1e-05
g4967.json,bfs,45,45,0.045,2.0,4,0.0,False,1,True,True,1.4e-05
g1636.json,bfs,26,78,0.24,6.0,10,0.27924297924297925,False,1,True,True,9e-06
g2919.json,bfs,12,20,0.303,3.3333333333333335,7,0.26031746031746034,False,1,True,True,4e-06
g9206.json,bfs,1093,1092,0.002,1.9981701738334858,4,0.0,False,1,True,False,0.000266
g4434.json,bfs,28,84,0.222,6.0,9,0.35201247165532884,False,1,True,True,1.1e-05
g651.json,bfs,44,204,0.216,9.272727272727273,18,0.18571405570068675,False,1,True,True,1.2e-05
g6409.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.4e-05
g1266.json,bfs,30,45,0.103,3.0,6,0.1166666666666667,False,1,True,True,1.1e-05
g9656.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g8944.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.4e-05
g4064.json,bfs,39,78,0.105,4.0,7,0.18021978021978025,False,1,True,True,1.2e-05
g201.json,bfs,30,132,0.303,8.8,13,0.2771939171939172,False,1,True,True,1.2e-05
g6059.json,bfs,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,1.8e-05
g3871.json,bfs,28,27,0.071,1.9285714285714286,10,0.0,False,1,True,False,9e-06
g2763.json,bfs,33,140,0.265,8.484848484848484,21,0.3185897188570985,False,1,True,True,1e-05
g2299.json,bfs,25,66,0.22,5.28,15,0.31209523809523804,False,1,True,True,8e-06
g7561.json,bfs,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,9e-06
g9986.json,bfs,63,62,0.032,1.9682539682539681,3,0.0,False,1,True,False,1.5e-05
g8694.json,bfs,40,39,0.05,1.95,4,0.0,False,1,True,False,1e-05
g2333.json,bfs,23,42,0.166,3.652173913043478,12,0.2729343120647468,False,1,True,True,8e-06
g981.json,bfs,40,219,0.281,10.95,21,0.29023934398934415,False,1,True,True,1.1e-05
g7131.json,bfs,16,24,0.2,3.0,4,0.0,False,1,True,True,7e-06
g7998.json,bfs,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,9e-06
g3172.json,bfs,38,72,0.102,3.789473684210526,11,0.17918470418470417,False,1,True,True,1.1e-05
g3488.json,bfs,38,165,0.235,8.68421052631579,21,0.3526637777065511,False,1,True,True,1e-05
g6370.json,bfs,40,67,0.086,3.35,4,0.0,False,1,True,True,1.3e-05
g128.json,bfs,33,120,0.227,7.2727272727272725,11,0.2289496698587608,False,1,True,True,1.1e-05
g9085.json,bfs,121,120,0.017,1.9834710743801653,4,0.0,False,1,True,False,2.6e-05
g3522.json,bfs,34,120,0.214,7.0588235294117645,20,0.3260418202368667,False,1,True,True,1e-05
g7832.json,bfs,20,31,0.163,3.1,4,0.0,False,1,True,True,8e-06
g6720.json,bfs,18,27,0.176,3.0,4,0.0,False,1,True,True,6e-06
g578.json,bfs,45,127,0.128,5.644444444444445,10,0.14227513227513228,False,1,True,True,1.5e-05
g6235.json,bfs,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,6e-06
g4208.json,bfs,44,88,0.093,4.0,7,0.21049783549783552,False,1,True,True,1.5e-05
g597.json,bfs,23,66,0.261,5.739130434782608,11,0.2549971767363072,False,1,True,True,7e-06
g3037.json,bfs,24,23,0.083,1.9166666666666667,5,0.0,False,1,True,False,9e-06
g7977.json,bfs,25,40,0.133,3.2,4,0.0,False,1,True,True,9e-06
g6665.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
g4658.json,bfs,30,30,0.069,2.0,3,0.0,False,1,True,True,1.1e-05
g9590.json,bfs,341,340,0.006,1.9941348973607038,5,0.0,False,1,True,False,6.3e-05
g3467.json,bfs,46,168,0.162,7.304347826086956,21,0.2761959245940938,False,1,True,True,1.4e-05
g5419.json,greedy_coloring,24,24,0.087,2.0,3,0.09722222222222221,False,2,False,True,2.4e-05
g91.json,bfs,28,57,0.151,4.071428571428571,8,0.10314625850340135,False,1,True,True,1e-05
g7424.json,bfs,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,1.1e-05
g3934.json,dijkstra,18,65,0.425,7.222222222222222,13,0.5599801433134766,False,1,True,True,2.8e-05
g1909.json,bfs,41,153,0.187,7.463414634146342,15,0.2013210366868904,False,1,True,True,1.3e-05
g2626.json,bfs,23,76,0.3,6.608695652173913,13,0.3760797173840652,False,1,True,True,7e-06
g5049.json,bfs,20,40,0.211,4.0,5,0.33666666666666667,False,1,True,True,7e-06
g7074.json,bfs,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,1.4e-05
